date,open,high,low,close
2014-10-09,1.615900,1.622680,1.610450,1.611900
2014-10-10,1.611900,1.613580,1.600860,1.607560
2014-10-13,1.606810,1.612670,1.605090,1.607390
2014-10-14,1.607400,1.608010,1.589740,1.590470
2014-10-15,1.590470,1.606920,1.587500,1.600150
2014-10-16,1.600150,1.609670,1.594120,1.607400
2014-10-17,1.607390,1.612520,1.602960,1.609150
2014-10-20,1.609350,1.617870,1.607950,1.615870
2014-10-21,1.615850,1.618380,1.610870,1.611670
2014-10-22,1.611650,1.613030,1.601090,1.604170
2014-10-23,1.604170,1.605960,1.599400,1.602780
2014-10-24,1.602760,1.609790,1.601630,1.608320
2014-10-27,1.609270,1.614650,1.608580,1.611180
2014-10-28,1.611180,1.618200,1.608820,1.613390
2014-10-29,1.613410,1.616110,1.600240,1.601400
2014-10-30,1.601420,1.603800,1.595050,1.599300
2014-10-31,1.599320,1.601070,1.594140,1.599300
2014-11-03,1.597250,1.602120,1.592590,1.597730
2014-11-04,1.597680,1.601570,1.596460,1.600450
2014-11-05,1.600460,1.602120,1.586840,1.596020
2014-11-06,1.596050,1.600150,1.582380,1.583400
2014-11-07,1.583400,1.588600,1.578930,1.587000
2014-11-10,1.588090,1.591690,1.583910,1.584510
2014-11-11,1.584480,1.594410,1.583470,1.591550
2014-11-12,1.591550,1.594040,1.575930,1.576580
2014-11-13,1.576510,1.578080,1.569340,1.570490
2014-11-14,1.570490,1.570760,1.559260,1.566720
2014-11-17,1.566570,1.573500,1.561930,1.563440
2014-11-18,1.563480,1.567860,1.561920,1.562100
2014-11-19,1.562100,1.572080,1.558970,1.568010
2014-11-20,1.568020,1.573670,1.563150,1.569240
2014-11-21,1.569170,1.571320,1.562540,1.565530
2014-11-24,1.563610,1.571430,1.562790,1.570360
2014-11-25,1.570670,1.573510,1.564830,1.570610
2014-11-26,1.570780,1.580520,1.567870,1.578960
2014-11-27,1.578850,1.582550,1.571620,1.573470
2014-11-28,1.573480,1.573880,1.561370,1.563890
2014-12-01,1.564050,1.576340,1.558460,1.572910
2014-12-02,1.572920,1.574220,1.563140,1.563690
2014-12-03,1.563470,1.571920,1.561900,1.568240
2014-12-04,1.568590,1.572540,1.564280,1.567230
2014-12-05,1.567200,1.569490,1.556850,1.557630
2014-12-08,1.555760,1.567870,1.554110,1.565070
2014-12-09,1.564500,1.571670,1.562550,1.566240
2014-12-10,1.566580,1.571890,1.564700,1.571020
2014-12-11,1.571520,1.575660,1.565200,1.571850
2014-12-12,1.573180,1.574630,1.569420,1.571590
2014-12-15,1.571440,1.574640,1.560110,1.563120
2014-12-16,1.563560,1.578520,1.560790,1.574770
2014-12-17,1.574650,1.575200,1.554080,1.557220
2014-12-18,1.556100,1.567720,1.554880,1.566780
2014-12-19,1.566740,1.568200,1.560500,1.561670
2014-12-22,1.562510,1.566510,1.557260,1.558870
2014-12-23,1.558870,1.560780,1.548540,1.552000
2014-12-24,1.552000,1.555690,1.550370,1.555000
2014-12-26,1.555760,1.556640,1.553650,1.554990
2014-12-29,1.555880,1.558530,1.550680,1.551420
2014-12-30,1.551100,1.557330,1.550040,1.555860
2014-12-31,1.555820,1.562020,1.554900,1.558010
2015-01-02,1.554400,1.554670,1.532420,1.532440
2015-01-05,1.529950,1.531840,1.517180,1.524830
2015-01-06,1.524820,1.527290,1.514040,1.514850
2015-01-07,1.514850,1.515460,1.505430,1.510840
2015-01-08,1.510830,1.511660,1.503360,1.508820
2015-01-09,1.508820,1.517380,1.507640,1.515710
2015-01-12,1.517680,1.519290,1.509820,1.516940
2015-01-13,1.516970,1.519080,1.507690,1.515820
2015-01-14,1.515820,1.526780,1.514430,1.523200
2015-01-15,1.523210,1.526650,1.514940,1.518050
2015-01-16,1.518130,1.523360,1.507450,1.514500
2015-01-19,1.512740,1.517800,1.510790,1.510980
2015-01-20,1.511070,1.519850,1.505770,1.514170
2015-01-21,1.514210,1.517790,1.507510,1.513990
2015-01-22,1.513970,1.521140,1.497140,1.500760
2015-01-23,1.500870,1.503460,1.495030,1.498760
2015-01-26,1.500790,1.510260,1.498580,1.507580
2015-01-27,1.507510,1.522270,1.505900,1.519580
2015-01-28,1.519190,1.521850,1.513020,1.513640
2015-01-29,1.513490,1.516160,1.501760,1.506420
2015-01-30,1.506260,1.509500,1.498820,1.506190
2015-02-02,1.509330,1.509820,1.500480,1.503730
2015-02-03,1.503800,1.519690,1.498830,1.516500
2015-02-04,1.516500,1.524990,1.513820,1.518010
2015-02-05,1.518050,1.534270,1.516420,1.532640
2015-02-06,1.532630,1.535160,1.521030,1.522500
2015-02-09,1.522650,1.526620,1.520000,1.521360
2015-02-10,1.521340,1.527460,1.519590,1.525300
2015-02-11,1.525300,1.529880,1.521840,1.523580
2015-02-12,1.523510,1.541270,1.520880,1.538250
2015-02-13,1.538240,1.542150,1.537050,1.539280
2015-02-16,1.541780,1.543960,1.533850,1.536130
2015-02-17,1.536070,1.540130,1.531560,1.535180
2015-02-18,1.535170,1.547770,1.534100,1.543440
2015-02-19,1.543450,1.546490,1.540400,1.541340
2015-02-20,1.541240,1.543330,1.534300,1.539830
2015-02-23,1.539530,1.547390,1.533210,1.545580
2015-02-24,1.545540,1.547330,1.540380,1.545150
2015-02-25,1.545270,1.553800,1.544650,1.552730
2015-02-26,1.552790,1.555160,1.539400,1.540510
2015-02-27,1.540500,1.545800,1.538400,1.543650
2015-03-02,1.541510,1.542810,1.535130,1.536360
2015-03-03,1.536480,1.539700,1.534420,1.535880
2015-03-04,1.535900,1.537130,1.525150,1.526380
2015-03-05,1.526400,1.526900,1.521490,1.523880
2015-03-06,1.524000,1.525540,1.503140,1.503330
2015-03-09,1.503450,1.513660,1.503280,1.512720
2015-03-10,1.512700,1.512800,1.502840,1.505340
2015-03-11,1.505380,1.509590,1.489280,1.492810
2015-03-12,1.492840,1.502600,1.484950,1.488450
2015-03-13,1.488420,1.489620,1.469880,1.473970
2015-03-16,1.473420,1.485290,1.473420,1.482530
2015-03-17,1.482310,1.484470,1.472360,1.474280
2015-03-18,1.474330,1.516480,1.463470,1.495740
2015-03-19,1.495600,1.500940,1.468760,1.475430
2015-03-20,1.475410,1.498800,1.472150,1.494500
2015-03-23,1.497230,1.497290,1.483770,1.495350
2015-03-24,1.495340,1.498350,1.484110,1.484280
2015-03-25,1.484380,1.495330,1.483030,1.488440
2015-03-26,1.488410,1.499330,1.480620,1.484990
2015-03-27,1.485010,1.492100,1.479590,1.487000
2015-03-30,1.488260,1.490030,1.475270,1.480920
2015-03-31,1.480820,1.487100,1.475450,1.481640
2015-04-01,1.481740,1.487070,1.473900,1.482240
